4054850	LYS2Probe_24		Quasar 570	
4054851	LYS2Probe_25		Quasar 570	
4054852	LYS2Probe_26		Quasar 570	
4054853	LYS2Probe_27		Quasar 570	
4054854	LYS2Probe_28		Quasar 570	
4054855	LYS2Probe_29		Quasar 570	
4054856	LYS2Probe_30		Quasar 570	
4054857	LYS2Probe_31		Quasar 570	
4054858	LYS2Probe_32		Quasar 570	
4054859	LYS2Probe_33		Quasar 570	
4054860	LYS2Probe_34		Quasar 570	
4054861	LYS2Probe_35		Quasar 570	
4054862	LYS2Probe_36		Quasar 570	
4054863	LYS2Probe_37		Quasar 570	
4054864	LYS2Probe_38		Quasar 570	
4054865	LYS2Probe_39		Quasar 570	
4054866	LYS2Probe_40		Quasar 570	
4054867	LYS2Probe_41		Quasar 570	
4054868	LYS2Probe_42		Quasar 570	
4054869	LYS2Probe_43		Quasar 570	
4054870	LYS2Probe_44		Quasar 570	
4054871	LYS2Probe_45		Quasar 570	
4054872	LYS2Probe_46		Quasar 570	
4054873	LYS2Probe_47		Quasar 570	
4054874	LYS2Probe_48		Quasar 570	
4045644	MS2;2986U20			wrong mass sd
4049028	3R: -6			
4048077	C282YR7	FAM		poor pruity (74%): TS
4048079	C282YR7	FAM		poor pruity (74%): TS
4048080	C282YR7	FAM		poor pruity (74%): TS
4052237	SM4613 - P2	TET	BHQ-1	
4054128	TDH for PCR primer	FAM	BHQ-1	see 286218 for syn. info. dw
4054151	VertIPC-probe	FAM	BHQ-1	see 286218 for syn. info. dw
4054152	VertIPC-probe	FAM	BHQ-1	see 286218 for syn. info. dw
4054397	RRM1 888 Probe	FAM	BHQ-1	see 286218 for syn. info. dw
4054398	CMV Probe 3037	FAM	BHQ-1	see 286218 for syn. info. dw
4041552	Bindingassayprobe			
4048503	mLgr5_1		CAL Fluor Red 590	
4048504	mLgr5_2		CAL Fluor Red 590	
4048505	mLgr5_3		CAL Fluor Red 590	
4048506	mLgr5_4		CAL Fluor Red 590	
4048507	mLgr5_5		CAL Fluor Red 590	
4048508	mLgr5_6		CAL Fluor Red 590	
4048509	mLgr5_7		CAL Fluor Red 590	
4048510	mLgr5_8		CAL Fluor Red 590	
4048511	mLgr5_9		CAL Fluor Red 590	
4048512	mLgr5_10		CAL Fluor Red 590	
4048513	mLgr5_11		CAL Fluor Red 590	
4048514	mLgr5_12		CAL Fluor Red 590	
4048515	mLgr5_13		CAL Fluor Red 590	
4048516	mLgr5_14		CAL Fluor Red 590	
4048517	mLgr5_15		CAL Fluor Red 590	
4048518	mLgr5_16		CAL Fluor Red 590	
4048519	mLgr5_17		CAL Fluor Red 590	
4048520	mLgr5_18		CAL Fluor Red 590	
4048521	mLgr5_19		CAL Fluor Red 590	
4048522	mLgr5_20		CAL Fluor Red 590	
4048523	mLgr5_21		CAL Fluor Red 590	
4048524	mLgr5_22		CAL Fluor Red 590	
4048525	mLgr5_23		CAL Fluor Red 590	
4048526	mLgr5_24		CAL Fluor Red 590	
4048527	mLgr5_25		CAL Fluor Red 590	
4048528	mLgr5_26		CAL Fluor Red 590	
4048529	mLgr5_27		CAL Fluor Red 590	
4048530	mLgr5_28		CAL Fluor Red 590	
4048531	mLgr5_29		CAL Fluor Red 590	
4048532	mLgr5_30		CAL Fluor Red 590	
4048533	mLgr5_31		CAL Fluor Red 590	
4048534	mLgr5_32		CAL Fluor Red 590	
4048535	mLgr5_33		CAL Fluor Red 590	
4048536	mLgr5_34		CAL Fluor Red 590	
4048537	mLgr5_35		CAL Fluor Red 590	
4048538	mLgr5_36		CAL Fluor Red 590	
4048539	mLgr5_37		CAL Fluor Red 590	
4048540	mLgr5_38		CAL Fluor Red 590	
4048541	mLgr5_39		CAL Fluor Red 590	
4048542	mLgr5_40		CAL Fluor Red 590	
4048543	mLgr5_41		CAL Fluor Red 590	
4048544	mLgr5_42		CAL Fluor Red 590	
4048545	mLgr5_43		CAL Fluor Red 590	
4048546	mLgr5_44		CAL Fluor Red 590	
4048547	mLgr5_45		CAL Fluor Red 590	
4048548	mLgr5_46		CAL Fluor Red 590	
4048549	mLgr5_47		CAL Fluor Red 590	
4049467	MMTV env_1		Quasar 670	
4049468	MMTV env_2		Quasar 670	
4049469	MMTV env_3		Quasar 670	
4049470	MMTV env_4		Quasar 670	
4049471	MMTV env_5		Quasar 670	
4049472	MMTV env_6		Quasar 670	
4049473	MMTV env_7		Quasar 670	
4049474	MMTV env_8		Quasar 670	
4049475	MMTV env_9		Quasar 670	
4049476	MMTV env_10		Quasar 670	
4049477	MMTV env_11		Quasar 670	
4049478	MMTV env_12		Quasar 670	
4049479	MMTV env_13		Quasar 670	
4049480	MMTV env_14		Quasar 670	
4049481	MMTV env_15		Quasar 670	
4049482	MMTV env_16		Quasar 670	
4049483	MMTV env_17		Quasar 670	
4049484	MMTV env_18		Quasar 670	
4049485	MMTV env_19		Quasar 670	
4049486	MMTV env_20		Quasar 670	
4049487	MMTV env_21		Quasar 670	
4049488	MMTV env_22		Quasar 670	
4049489	MMTV env_23		Quasar 670	
4049490	MMTV env_24		Quasar 670	
4049491	MMTV env_25		Quasar 670	
4049492	MMTV env_26		Quasar 670	
4049493	MMTV env_27		Quasar 670	
4049494	MMTV env_28		Quasar 670	
4049495	MMTV env_29		Quasar 670	
4049496	MMTV env_30		Quasar 670	
4049497	MMTV env_31		Quasar 670	
4049498	MMTV env_32		Quasar 670	
4049499	MMTV env_33		Quasar 670	
4049500	MMTV env_34		Quasar 670	
4049501	MMTV env_35		Quasar 670	
4049502	MMTV env_36		Quasar 670	
4049503	MMTV env_37		Quasar 670	
4049504	MMTV env_38		Quasar 670	
4049505	MMTV env_39		Quasar 670	
4049506	MMTV env_40		Quasar 670	
4049507	MMTV env_41		Quasar 670	
4049508	MMTV env_42		Quasar 670	
4049509	MMTV env_43		Quasar 670	
4049510	MMTV env_44		Quasar 670	
4049511	MMTV env_45		Quasar 670	
4053824	glp-1 smFISH probes_1		CAL Fluor Red 590	
4053825	glp-1 smFISH probes_2		CAL Fluor Red 590	
4053826	glp-1 smFISH probes_3		CAL Fluor Red 590	
4053827	glp-1 smFISH probes_4		CAL Fluor Red 590	
4053828	glp-1 smFISH probes_5		CAL Fluor Red 590	
4053829	glp-1 smFISH probes_6		CAL Fluor Red 590	
4053830	glp-1 smFISH probes_7		CAL Fluor Red 590	
4053831	glp-1 smFISH probes_8		CAL Fluor Red 590	
4053832	glp-1 smFISH probes_9		CAL Fluor Red 590	
4053833	glp-1 smFISH probes_10		CAL Fluor Red 590	
4053834	glp-1 smFISH probes_11		CAL Fluor Red 590	
4053835	glp-1 smFISH probes_12		CAL Fluor Red 590	
4053836	glp-1 smFISH probes_13		CAL Fluor Red 590	
4053837	glp-1 smFISH probes_14		CAL Fluor Red 590	
4053838	glp-1 smFISH probes_15		CAL Fluor Red 590	
4053839	glp-1 smFISH probes_16		CAL Fluor Red 590	
4053840	glp-1 smFISH probes_17		CAL Fluor Red 590	
4053841	glp-1 smFISH probes_18		CAL Fluor Red 590	
4053842	glp-1 smFISH probes_19		CAL Fluor Red 590	
4053843	glp-1 smFISH probes_20		CAL Fluor Red 590	
4053844	glp-1 smFISH probes_21		CAL Fluor Red 590	
4053845	glp-1 smFISH probes_22		CAL Fluor Red 590	
4053846	glp-1 smFISH probes_23		CAL Fluor Red 590	
4053847	glp-1 smFISH probes_24		CAL Fluor Red 590	
4053848	glp-1 smFISH probes_25		CAL Fluor Red 590	
4053849	glp-1 smFISH probes_26		CAL Fluor Red 590	
4053850	glp-1 smFISH probes_27		CAL Fluor Red 590	
4053851	glp-1 smFISH probes_28		CAL Fluor Red 590	
4053852	glp-1 smFISH probes_29		CAL Fluor Red 590	
4053853	glp-1 smFISH probes_30		CAL Fluor Red 590	
4053854	glp-1 smFISH probes_31		CAL Fluor Red 590	
4053855	glp-1 smFISH probes_32		CAL Fluor Red 590	
4053856	glp-1 smFISH probes_33		CAL Fluor Red 590	
4053857	glp-1 smFISH probes_34		CAL Fluor Red 590	
4053858	glp-1 smFISH probes_35		CAL Fluor Red 590	
4053859	glp-1 smFISH probes_36		CAL Fluor Red 590	
4053860	glp-1 smFISH probes_37		CAL Fluor Red 590	
4053861	glp-1 smFISH probes_38		CAL Fluor Red 590	
4053862	glp-1 smFISH probes_39		CAL Fluor Red 590	
4053863	glp-1 smFISH probes_40		CAL Fluor Red 590	
4053864	glp-1 smFISH probes_41		CAL Fluor Red 590	
4053865	glp-1 smFISH probes_42		CAL Fluor Red 590	
4053866	glp-1 smFISH probes_43		CAL Fluor Red 590	
4053867	glp-1 smFISH probes_44		CAL Fluor Red 590	
4053868	glp-1 smFISH probes_45		CAL Fluor Red 590	
4053869	glp-1 smFISH probes_46		CAL Fluor Red 590	
4053870	glp-1 smFISH probes_47		CAL Fluor Red 590	
4053871	glp-1 smFISH probes_48		CAL Fluor Red 590	
4053552	Megasphaera_F			
4054896	pdm InfA For Primer			
4054897	pdm InfA Rev Primer			
4054899	pdm H1 For Primer			
4054900	pdm H1 Rev Primer			wobble
4054915	PED-M1-F1			
4054916	PED-M1-F2			
4054917	PED-M1-R1			
4054918	PED-M1-R2			
4054919	PED-M3-F2			
4054920	PED-M3-F3			low yield 3/7/2014 la
4054921	PED-M3-R1			
4054922	TGEspec-F1			
4054923	TGEspec-F2			
4054924	TGEspec-R1			
4054925	IC 11 F			
4054926	IC 11 R			
4054927	PED-M1-F1			
4054928	PED-M1-F2			
4054929	PED-M1-R1			
4054930	PED-M1-R2			
4054931	PED-M3-F2			
4054932	PED-M3-F3			low yield 3/7/2014 la
4054933	PED-M3-R1			
4054934	TGEspec-F1			low yield 3/7/2014 la
4054935	TGEspec-F2			
4054936	TGEspec-R1			
4054937	IC 11 F			
4054938	IC 11 R			
4054940	SabaeC2-257-26			
4054941	SabaeC2-rc500-26			
4054905	PMIampl16481649.2	FAM	BHQ-1	
4054946	mAscl2-DD	FAM	BHQ-1	
4054947	mKcne1l-DD	FAM	BHQ-1	
4054949	hTRPM7_28649-DD	FAM	BHQ-1	
4054950	E.caballus-DD	FAM	BHQ-1	
4054951	HBV-DD	FAM	BHQ-1	
4054956	mYWHAZ-DD	FAM	BHQ-1	
4054957	mIl17f-DD	FAM	BHQ-1	
4054958	mRorc-DD	FAM	BHQ-1	
4054959	swine-N1-DD	FAM	BHQ-1	
4054888	Sonda  RuV	FAM	BHQ-1	
4054891	Sonda BHQ1 HURNASE-P	FAM	BHQ-1	MS ok: TSlow yield - 03/06/14 sm 
4054892	Sonda  RuV	FAM	BHQ-1	
4054895	Sonda BHQ1 HURNASE-P	FAM	BHQ-1	MS ok: TSlow yield - 03/06/14 sm 
4054904	CapA 135T FAM	FAM	BHQ-1	
4054904	CapA 135T FAM	FAM	BHQ-1	
4054904	CapA 135T FAM	FAM	BHQ-1	
4054904	CapA 135T FAM	FAM	BHQ-1	
4054908	PmiSYT	FAM	TAMRA	
4050020	P:MS	FAM	BHQ-1	
4050072	V1Rb-A Probe	FAM	BHQ-1	
4050075	V1Rb-B Probe	FAM	BHQ-1	
4050078	V1Rb-C Probe	FAM	BHQ-1	
4053617	927T	CAL Fluor Red 610	BHQ-2	
4049851	Gardnerella Vaginalis_P	Quasar 670	BHQ-2	
4047698	Candida Tropicalis_P	TAMRA	BHQ-2	
4047702	Candida Tropicalis_P	TAMRA	BHQ-2	
4051145	TV-R018-CP1	BHQ-3	Spacer C3	
4051147	IC-R018-CP1	BHQ-3	Spacer C3	
4051150	BRAF-R018-CP1	BHQ-3	Spacer C3	
4051151	M1298-R018-CP3	BHQ-3	Spacer C3	
4054701	IKBKE-TMP	FAM	BHQ-1	
4054966	SSB_human_mRNA_1		Quasar 570	
4054967	SSB_human_mRNA_2		Quasar 570	
4054968	SSB_human_mRNA_3		Quasar 570	
4054969	SSB_human_mRNA_4		Quasar 570	
4054970	SSB_human_mRNA_5		Quasar 570	
4054971	SSB_human_mRNA_6		Quasar 570	
4054972	SSB_human_mRNA_7		Quasar 570	
4054973	SSB_human_mRNA_8		Quasar 570	
4054974	SSB_human_mRNA_9		Quasar 570	
4054975	SSB_human_mRNA_10		Quasar 570	
4054976	SSB_human_mRNA_11		Quasar 570	
4054977	SSB_human_mRNA_12		Quasar 570	
4054978	SSB_human_mRNA_13		Quasar 570	
4054979	SSB_human_mRNA_14		Quasar 570	
4054980	SSB_human_mRNA_15		Quasar 570	
4054981	SSB_human_mRNA_16		Quasar 570	
4054982	SSB_human_mRNA_17		Quasar 570	
4054983	SSB_human_mRNA_18		Quasar 570	
4054984	SSB_human_mRNA_19		Quasar 570	
4054985	SSB_human_mRNA_20		Quasar 570	
4054986	SSB_human_mRNA_21		Quasar 570	
4054987	SSB_human_mRNA_22		Quasar 570	
4054988	SSB_human_mRNA_23		Quasar 570	
4054989	SSB_human_mRNA_24		Quasar 570	
4054990	SSB_human_mRNA_25		Quasar 570	
4054991	SSB_human_mRNA_26		Quasar 570	
4054992	SSB_human_mRNA_27		Quasar 570	
4054993	SSB_human_mRNA_28		Quasar 570	
4054994	SSB_human_mRNA_29		Quasar 570	
4054995	SSB_human_mRNA_30		Quasar 570	
4054996	SSB_human_mRNA_31		Quasar 570	
4054997	SSB_human_mRNA_32		Quasar 570	
4054998	SSB_human_mRNA_33		Quasar 570	
4054999	SSB_human_mRNA_34		Quasar 570	
4055000	SSB_human_mRNA_35		Quasar 570	
4055001	SSB_human_mRNA_36		Quasar 570	
4055002	SSB_human_mRNA_37		Quasar 570	
4055003	SSB_human_mRNA_38		Quasar 570	
4055004	SSB_human_mRNA_39		Quasar 570	
4055005	SSB_human_mRNA_40		Quasar 570	
4055006	SSB_human_mRNA_41		Quasar 570	
4055007	SSB_human_mRNA_42		Quasar 570	
4055008	SSB_human_mRNA_43		Quasar 570	
4055009	SSB_human_mRNA_44		Quasar 570	
4055010	SSB_human_mRNA_45		Quasar 570	
4055011	SSB_human_mRNA_46		Quasar 570	
4055012	SSB_human_mRNA_47		Quasar 570	
4055013	SSB_human_mRNA_48		Quasar 570	
4055062	SYCP2_human_mRNA_1		Quasar 570	
4055063	SYCP2_human_mRNA_2		Quasar 570	
4055064	SYCP2_human_mRNA_3		Quasar 570	
4055065	SYCP2_human_mRNA_4		Quasar 570	
4055066	SYCP2_human_mRNA_5		Quasar 570	
4055067	SYCP2_human_mRNA_6		Quasar 570	
4055068	SYCP2_human_mRNA_7		Quasar 570	
4055069	SYCP2_human_mRNA_8		Quasar 570	
4055070	SYCP2_human_mRNA_9		Quasar 570	
4055071	SYCP2_human_mRNA_10		Quasar 570	
4055072	SYCP2_human_mRNA_11		Quasar 570	
4055073	SYCP2_human_mRNA_12		Quasar 570	
4055074	SYCP2_human_mRNA_13		Quasar 570	
4055075	SYCP2_human_mRNA_14		Quasar 570	
4055076	SYCP2_human_mRNA_15		Quasar 570	
4055077	SYCP2_human_mRNA_16		Quasar 570	
4055078	SYCP2_human_mRNA_17		Quasar 570	
4055079	SYCP2_human_mRNA_18		Quasar 570	
4055080	SYCP2_human_mRNA_19		Quasar 570	
4055081	SYCP2_human_mRNA_20		Quasar 570	
4055082	SYCP2_human_mRNA_21		Quasar 570	
4055083	SYCP2_human_mRNA_22		Quasar 570	
4055084	SYCP2_human_mRNA_23		Quasar 570	
4055085	SYCP2_human_mRNA_24		Quasar 570	
4055086	SYCP2_human_mRNA_25		Quasar 570	
4055087	SYCP2_human_mRNA_26		Quasar 570	
4055088	SYCP2_human_mRNA_27		Quasar 570	
4055089	SYCP2_human_mRNA_28		Quasar 570	
4055090	SYCP2_human_mRNA_29		Quasar 570	
4055091	SYCP2_human_mRNA_30		Quasar 570	
4055092	SYCP2_human_mRNA_31		Quasar 570	
4055093	SYCP2_human_mRNA_32		Quasar 570	
4055094	SYCP2_human_mRNA_33		Quasar 570	
4055095	SYCP2_human_mRNA_34		Quasar 570	
4055096	SYCP2_human_mRNA_35		Quasar 570	
4055097	SYCP2_human_mRNA_36		Quasar 570	
4055098	SYCP2_human_mRNA_37		Quasar 570	
4055099	SYCP2_human_mRNA_38		Quasar 570	stellaris ok
4055100	SYCP2_human_mRNA_39		Quasar 570	
4055101	SYCP2_human_mRNA_40		Quasar 570	
4055102	SYCP2_human_mRNA_41		Quasar 570	
4055103	SYCP2_human_mRNA_42		Quasar 570	
4055104	SYCP2_human_mRNA_43		Quasar 570	
4055105	SYCP2_human_mRNA_44		Quasar 570	
4055106	SYCP2_human_mRNA_45		Quasar 570	
4055107	SYCP2_human_mRNA_46		Quasar 570	
4055108	SYCP2_human_mRNA_47		Quasar 570	
4055109	SYCP2_human_mRNA_48		Quasar 570	
4055014	THEM6_human_mRNA_1		Quasar 570	More than 3 stellaris failures
4055015	THEM6_human_mRNA_2		Quasar 570	More than 3 stellaris failures
4055016	THEM6_human_mRNA_3		Quasar 570	More than 3 stellaris failures
4055017	THEM6_human_mRNA_4		Quasar 570	More than 3 stellaris failures
4055018	THEM6_human_mRNA_5		Quasar 570	More than 3 stellaris failures
4055019	THEM6_human_mRNA_6		Quasar 570	More than 3 stellaris failures
4055020	THEM6_human_mRNA_7		Quasar 570	More than 3 stellaris failures
4055021	THEM6_human_mRNA_8		Quasar 570	More than 3 stellaris failures
4055022	THEM6_human_mRNA_9		Quasar 570	More than 3 stellaris failures
4055023	THEM6_human_mRNA_10		Quasar 570	More than 3 stellaris failures
4055024	THEM6_human_mRNA_11		Quasar 570	More than 3 stellaris failures
4055025	THEM6_human_mRNA_12		Quasar 570	More than 3 stellaris failures
4055026	THEM6_human_mRNA_13		Quasar 570	More than 3 stellaris failures
4055027	THEM6_human_mRNA_14		Quasar 570	More than 3 stellaris failures
4055028	THEM6_human_mRNA_15		Quasar 570	More than 3 stellaris failures
4055029	THEM6_human_mRNA_16		Quasar 570	More than 3 stellaris failures
4055030	THEM6_human_mRNA_17		Quasar 570	More than 3 stellaris failures
4055031	THEM6_human_mRNA_18		Quasar 570	More than 3 stellaris failures
4055032	THEM6_human_mRNA_19		Quasar 570	More than 3 stellaris failures
4055033	THEM6_human_mRNA_20		Quasar 570	More than 3 stellaris failures
4055034	THEM6_human_mRNA_21		Quasar 570	More than 3 stellaris failures
4055035	THEM6_human_mRNA_22		Quasar 570	More than 3 stellaris failures
4055036	THEM6_human_mRNA_23		Quasar 570	More than 3 stellaris failures
4055037	THEM6_human_mRNA_24		Quasar 570	More than 3 stellaris failures
4055038	THEM6_human_mRNA_25		Quasar 570	More than 3 stellaris failures
4055039	THEM6_human_mRNA_26		Quasar 570	More than 3 stellaris failures
4055040	THEM6_human_mRNA_27		Quasar 570	More than 3 stellaris failures
4055041	THEM6_human_mRNA_28		Quasar 570	More than 3 stellaris failures
4055042	THEM6_human_mRNA_29		Quasar 570	More than 3 stellaris failures
4055043	THEM6_human_mRNA_30		Quasar 570	More than 3 stellaris failures
4055044	THEM6_human_mRNA_31		Quasar 570	More than 3 stellaris failures
4055045	THEM6_human_mRNA_32		Quasar 570	More than 3 stellaris failures
4055046	THEM6_human_mRNA_33		Quasar 570	More than 3 stellaris failures
4055047	THEM6_human_mRNA_34		Quasar 570	More than 3 stellaris failures
4055048	THEM6_human_mRNA_35		Quasar 570	More than 3 stellaris failures
4055049	THEM6_human_mRNA_36		Quasar 570	More than 3 stellaris failures
4055050	THEM6_human_mRNA_37		Quasar 570	More than 3 stellaris failures
4055051	THEM6_human_mRNA_38		Quasar 570	More than 3 stellaris failures
4055052	THEM6_human_mRNA_39		Quasar 570	More than 3 stellaris failures
4055053	THEM6_human_mRNA_40		Quasar 570	More than 3 stellaris failures
4055054	THEM6_human_mRNA_41		Quasar 570	More than 3 stellaris failures
4055055	THEM6_human_mRNA_42		Quasar 570	More than 3 stellaris failures
4055056	THEM6_human_mRNA_43		Quasar 570	More than 3 stellaris failures
4055057	THEM6_human_mRNA_44		Quasar 570	More than 3 stellaris failures
4055058	THEM6_human_mRNA_45		Quasar 570	More than 3 stellaris failures
4055059	THEM6_human_mRNA_46		Quasar 570	More than 3 stellaris failures
4055060	THEM6_human_mRNA_47		Quasar 570	More than 3 stellaris failures
4055061	THEM6_human_mRNA_48		Quasar 570	More than 3 stellaris failures
4049176	P25Q670	Quasar 670	BHQ-2	wrong mass (+243)
4054962	LOC101448033-P53Q-DD-VIC	CAL Fluor Gold 540	BHQ-1	no CG: TS
4054952	Phogrin-DD-VIC	CAL Fluor Orange 560	BHQ-1	
4054961	LOC101448033P53QDDW	CAL Fluor Red 610	BHQ-2	
4054963	TUBA1AprobeQ670	Quasar 670	BHQ-2	
4054939	Noro Ring2 probe Q670	Quasar 670	BHQ-3	
4054965	ATP aptamer - dabcyl	FAM	DABCYL	
4054907	AdhSYT	TET	TAMRA	
4054906	ZmHy2Ampl696697.1	HEX	BHQ-1	
4051234	YGZ4002			
4051234	YGZ4002			
4051234	YGZ4002			
4054875	EV F2a			
4054875	EV F2a			
4054875	EV F2a			
4054902	CapA 111F			
4054902	CapA 111F			
4054902	CapA 111F			
4054903	CapA 178R			
4054903	CapA 178R			
4054903	CapA 178R			
4055112	EV F2			
4055112	EV F2			
4055112	EV F2			
4055113	EV F2b			
4055113	EV F2b			
4055113	EV F2b			
4054876	HBV3			
4054877	HBV4			
4054878	HBV2			
4054879	HBV1			
4054889	HURNASE-P-F			
4054890	HURNASE-P-R			
4054893	HURNASE-P-F			
4054894	HURNASE-P-R			
4054942	Trich-F			
4054943	Trich-R			
4054944	T4-F			
4054945	T4-R			
4054913	Forward primer 1320			
4054914	Reverse Primer 1431			
4054911	CCoV-Pb	FAM	BHQ-1	mixed N-1's: TS
4054948	mTgfb3-PP	FAM	BHQ-1	
4054953	hEDN1-PP	FAM	BHQ-1	
4054954	hEDNRA-PP	FAM	BHQ-1	
4054955	hEDNRB-PP	FAM	BHQ-1	
4054960	hACTB-EGT-PP	FAM	BHQ-1	
4055114	15-0016_504215	FAM	BHQ-1	
4055114	15-0016_504215	FAM	BHQ-1	
4055114	15-0016_504215	FAM	BHQ-1	
4055114	15-0016_504215	FAM	BHQ-1	
4055115	15-0016_504215	FAM	BHQ-1	Low Yield at ods 03/06/14 mrr
4055115	15-0016_504215	FAM	BHQ-1	Low Yield at ods 03/06/14 mrr
4055115	15-0016_504215	FAM	BHQ-1	Low Yield at ods 03/06/14 mrr
4055115	15-0016_504215	FAM	BHQ-1	Low Yield at ods 03/06/14 mrr
4050111	4126mTU_F			
4054743	19T0314	5-TAMRA		
4054880	AMT0314	5-TAMRA		
4054881	18R0314	CAL Fluor Red 610		
4054884	gamma-A1 49mer	T(C6-Biotin)		ms  okLow yield at ODs 03/07/14 kt
4054885	gamma-A1 36mer	T(C6-Biotin)		purity
4054886	gamma-A1 29mer	T(C6-Biotin)		purity
4055110	INFB.PE1.PR-CFR	CAL Fluor Orange 560	BHQ-1	
4055111	INFB.PE1.PR-TAMRA	5-TAMRA	BHQ-2	
4054912	IMB-probe 1369			
4055116	CalRed610-CgORF1-62R			
4055117	CAL560-CtRp119F			
4054887	ER-TXRqPCRprobe	CAL Fluor Red 610	BHQ-2	
4054898	pdm InfA Probe	FAM	Spacer C3	
4054901	pdm H1 Probe	FAM	Spacer C3	wobble ok: TS
4054909	17-PROBE 1	T(DIG)	Spacer C3	MS not ok: TSLow Yield at ods 03/11/14 mrr
4054910	47-probe12	T(DIG)	Spacer C3	MS not ok: TSLow Yield at ods 03/11/14 mrr
4051431	SM4411 - R			
4051443	SM4414 - R			
4052167	SM4595 - R			
4052171	SM4596 - R			
4052175	SM4597 - R			
4052179	SM4598 - R			
4052183	SM4599 - R			
4052187	SM4600 - R			
4052191	SM4601 - R			
4052207	SM4605 - R			
4052211	SM4606 - R			
4052215	SM4607 - R			
4052219	SM4608 - R			
4052223	SM4609 - R			
4052227	SM4610 - R			
4052231	SM4611 - R			
4052239	SM4613 - R			
4052243	SM4614 - R			
4052247	SM4615 - R			
4052251	SM4616 - R			
4052255	SM4617 - R			
4052259	SM4618 - R			
4052263	SM4619 - R			
4052267	SM4620 - R			
4052271	SM4621 - R			
4052279	SM4623 - R			
4052283	SM4624 - R			
4052291	SM4626 - R			
4052295	SM4627 - R			
4052303	SM4629 - R			
4052307	SM4630 - R			
4052319	SM4633 - R			
4052323	SM4634 - R			
4052331	SM4636 - R			
4052335	SM4637 - R			
4052343	SM4639 - R			
4052347	SM4640 - R			
4052351	SM4641 - R			
4052355	SM4642 - R			
4052363	SM4644 - R			
4052367	SM4645 - R			
4052375	SM4647 - R			
4052379	SM4648 - R			
4052391	SM4651 - R			
4052395	SM4652 - R			
4052403	SM4654 - R			
4052407	SM4655 - R			
4052415	SM4657 - R			
4052419	SM4658 - R			
4052427	SM4660 - R			
4052431	SM4661 - R			
4052435	SM4662 - R			
4052439	SM4663 - R			
4052443	SM4664 - R			
4052447	SM4665 - R			
4052451	SM4666 - R			
4052455	SM4667 - R			
4052459	SM4668 - R			
4052467	SM4670 - R			
4052471	SM4671 - R			
4052475	SM4672 - R			
4052479	SM4673 - R			
4052483	SM4674 - R			
4052487	SM4675 - R			
4052491	SM4676 - R			
4052507	SM4680 - R			
4052511	SM4681 - R			
4052515	SM4682 - R			
4052519	SM4683 - R			
4052523	SM4684 - R			
4052527	SM4685 - R			
4052531	SM4686 - R			
4052643	SM4714 - R			
4052850	SM4766 - F			
4053382	SM4964 - F			
4053391	SM4966 - R			
4053415	SM4972 - R			
4051036	SM2915F1			G-Rich adducts
4054753	460U0314			mixed N-1's: TS  
4054754	458U0314			MS ok: TSLow yield at ODs 03/07/14 kt
4054755	389U0314			MS not ok: TSLow yield 3/10/2014 sz
4054756	390U0314			MS ok: TSLow yield at ODs 03/07/14 kt
4054757	438U0314			
4054758	392U0314			
4054759	393U0314			MS ok: TSLow yield at ODs 03/07/14 kt
4054760	437U0314			
4054761	385U0314			mixed N-1's: TS
4054762	H4U0314			MS ok: TSLow yield at ODs 03/07/14 kt
4054763	447U0314			
4054764	19U0314			MS not ok: TSLow yield 3/10/2014 sz
4054765	448U0314			
4054766	391U0314			MS ok: TSLow yield at ODs 03/07/14 kt
4054767	456U0314			MS ok: TSlow yield 3/10/2014 sz
4054768	635U0314			mixed N-1's: TS
4054769	439U0314			mixed N-1's: TS
4054770	527U0314			MS not ok: TSLow yield 3/10/2014 sz
4050602	SM4879A1FM	FAM	BHQ-1	
4050642	SM4889A1FM	FAM	BHQ-1	
4050698	SM4903A1FM	FAM	BHQ-1	
4051528	SM4436 - P1	FAM	BHQ-1	
4051584	SM4450 - P1	FAM	BHQ-1	
4052136	SM4588 - P1	FAM	BHQ-1	
4052600	SM4704 - P1	FAM	BHQ-1	
4052608	SM4706 - P1	FAM	BHQ-1	
4052668	SM4721 - P1	FAM	BHQ-1	
4052732	SM4737 - P1	FAM	BHQ-1	
4052764	SM4745 - P1	FAM	BHQ-1	
4052800	SM4754 - P1	FAM	BHQ-1	
4052864	SM4770 - P1	FAM	BHQ-1	
4052868	SM4771 - P1	FAM	BHQ-1	
4053108	SM4822 - P1	FAM	BHQ-1	
4053328	SM4951 - P1	FAM	BHQ-1	
4053456	SM4983 - P1	FAM	BHQ-1	
4050934	SM1038CA1FM	FAM	BHQ-1	
4054698	IKBKE-RTR			
4045838	17xY2f1y	5-TAMRA		
4045106	SSM_018_SH-1d	Thiol C6 SS		Poor Thiol Coupling
4047018	CCL11_exon_28		mdC(TEG-Amino)	cyanoethyl sd
4050001	DENV1 BHQ+	FAM	BHQ-1	
4054712	3’-HCV-TRBHQplus	CAL Fluor Red 610	BHQ-2	
4054713	3’-HCV-TRBHQplus	CAL Fluor Red 610	BHQ-2	
4054714	3’-HCV-TRBHQplus	CAL Fluor Red 610	BHQ-2	
4054715	3’-HCV-TRBHQplus	CAL Fluor Red 610	BHQ-2	
4049976	Lacto Jensenii_P	FAM	BHQ-1	
4054681	1083	FAM	BHQ-1	
